PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,1^conc^FLOAT^uM^^^,2^giprct^FLOAT^^^^,3^nbrtest^INT^^^^,4^range^FLOAT^^^^
578230,24200661,Inactive,248,,,50,-10.8,2,20
578231,24200662,Inactive,253,,,50,-5.55,2,40.5
578233,24200664,Inactive,258,,,50,-0.8,2,46
578234,24200665,Inactive,254,,,50,-4.2,2,6.6
578235,24200666,Inactive,251,,,50,-7.9,2,13.8
578236,24200667,Inactive,245,,,50,-13.15,2,21.7
578239,24200670,Inactive,254,,,50,-4.1,2,10.8
578241,24200671,Inactive,266,,,50,8.25,2,5.3
578242,24200672,Inactive,265,,,50,7.7,2,1.6
578244,23616254,Inactive,246,,,50,-12.55,2,22.5
578245,436219,Inactive,248,,,50,-10.95,2,6.1
578246,19087121,Inactive,243,,,50,-15.35,2,31.3
578247,24200674,Inactive,254,,,50,-4.8,2,24.4
578248,24191576,Inactive,260,,,50,2.65,2,5.3
578250,24200676,Inactive,289,,,50,31.35,2,95.9
578251,24200677,Inactive,267,,,50,9.9,2,4.2
578255,24200681,Active,355,,,50,97.85,2,0.1
578256,24200682,Inactive,264,,,50,6.95,2,6.5
578257,24200683,Active,347,,,5,89,2,0
578263,24200689,Inactive,293,,,50,35.35,2,14.5
578265,436238,Inactive,270,,,50,12.6,2,2
578266,24200691,Inactive,257,,,50,-1.7,2,12
578267,21144919,Inactive,267,,,50,9.6,2,3
578268,24200692,Inactive,248,,,50,-10.05,2,14.7
578269,24200693,Inactive,259,,,50,1.25,2,20.9
578270,436245,Inactive,255,,,50,-3.05,2,12.1
578271,436246,Active,352,,,50,94.2,2,0.4
578272,3957597,Inactive,268,,,50,10.65,2,12.1
578273,,Inactive,263,,,50,5.45,2,9.9
578274,24200694,Inactive,260,,,50,2.35,2,10.9
578275,54602680,Inactive,275,,,50,17.15,2,4.9
578276,6817,Active,335,,,5,77,2,1
578277,24200696,Inactive,308,,,50,50.4,2,1.6
578278,3029117,Inactive,261,,,50,3.5,2,5.2
578279,24200697,Inactive,260,,,50,2.8,2,11
578280,24200698,Active,356,,,50,98.35,2,0.1
578281,24200699,Active,347,,,50,89,2,1.4
578282,24200700,Active,355,,,5,97,2,0
578283,14438049,Inactive,261,,,50,3.65,2,9.9
578284,24200701,Inactive,280,,,5,22,2,14
578285,12587680,Inactive,261,,,50,3.8,2,13.8
578286,24200702,Active,344,,,50,86.7,2,1
578287,24200703,Inactive,266,,,50,8.65,2,15.1
578288,24200704,Inactive,262,,,50,4.45,2,16.7
578289,73521,Active,350,,,5,92,2,2
578290,24200705,Inactive,258,,,50,0.7,2,21.4
578291,3028340,Inactive,255,,,50,-3.5,2,13.8
578292,24200706,Inactive,262,,,50,4.6,2,11.2
578296,24200708,Inactive,244,,,50,-14.35,2,26.9
578297,24200709,Active,357,,,50,99.3,2,0.2
578298,,Active,357,,,50,99.15,2,0.1
578300,24200710,Inactive,272,,,50,14.7,2,3.4
578301,24200711,Active,353,,,50,95.5,2,1.8
578302,21144920,Inactive,249,,,50,-9.65,2,1.7
578304,24200713,Inactive,304,,,50,46.05,2,14.7
578305,24200714,Inactive,275,,,50,17.15,2,13.7
578309,24200718,Inactive,277,,,50,19,2,1
578310,24200719,Inactive,283,,,50,25.3,2,19.2
578311,54608432,Inactive,277,,,50,19.2,2,38.2
578312,24200721,Inactive,287,,,50,29.5,2,12
578315,436286,Inactive,269,,,50,11,2,30.6
578316,436287,Inactive,264,,,50,6.3,2,7.8
578317,12234773,Inactive,264,,,50,6.6,2,11.2
578318,54611135,Inactive,274,,,50,16.7,2,33.4
578319,6334191,Active,358,,,0.5,100,2,0
578321,21144922,Active,353,,,5,95,2,1
578323,24200726,Inactive,262,,,50,4.15,2,1.7
578324,24200727,Inactive,314,,,50,56.5,2,68
578325,24200728,Inactive,274,,,50,16.1,2,4.4
578326,,Active,353,,,5,95,2,1
578327,54611136,Inactive,285,,,50,27.25,2,33.5
578329,436297,Inactive,261,,,50,3.65,2,4.7
578330,24200730,Inactive,279,,,50,21.95,2,28.1
578333,436301,Inactive,255,,,50,-3.6,2,0.6
578335,202113,Inactive,269,,,50,11.7,2,28.2
578337,24200732,Inactive,312,,,50,54.75,2,1.5
578338,202092,Inactive,243,,,50,-15.3,2,15.8
578339,202094,Inactive,239,,,50,-19.05,2,9.1
578340,24200733,Inactive,250,,,50,-8.15,2,14.1
578341,24200734,Inactive,244,,,50,-14.95,2,16.9
578342,24200735,Inactive,242,,,50,-16.65,2,10.9
578343,24200736,Inactive,265,,,50,7.7,2,5.2
578344,24200737,Inactive,269,,,50,11.9,2,8.6
578345,24200738,Inactive,260,,,50,2.35,2,22.9
578346,202096,Inactive,260,,,50,2.3,2,1.2
578347,24200739,Inactive,266,,,50,8.75,2,8.9
578349,24200740,Inactive,258,,,50,-0.9,2,21.4
578350,24200741,Inactive,260,,,50,2.45,2,5.7
578351,24200742,Inactive,269,,,5,11,2,4
578353,9573922,Active,354,,,50,96.3,2,2.8
578356,436318,Inactive,273,,,50,15.3,2,5.8
578358,436320,Inactive,265,,,50,7.15,2,13.7
578359,54611137,Inactive,292,,,50,34.35,2,1.7
578360,,Inactive,256,,,50,-2.6,2,21.2
578362,24200748,Inactive,268,,,50,10.45,2,0.5
578364,24200750,Inactive,277,,,50,19.45,2,19.5
578365,24200751,Inactive,298,,,50,40.4,2,17
578366,24200752,Inactive,292,,,50,34.55,2,10.7
578367,24200753,Inactive,262,,,50,4.45,2,20.3
578369,24200755,Inactive,276,,,50,18.65,2,21.1
578370,24200756,Inactive,259,,,50,1.55,2,3.7
578372,24200757,Inactive,281,,,50,23.6,2,32
578374,24200759,Inactive,296,,,50,38.8,2,41
578375,24200760,Inactive,245,,,50,-13.95,2,23.3
578377,21139661,Inactive,285,,,50,27.65,2,16.7
578378,24200762,Inactive,272,,,50,14.55,2,1.3
578380,24200764,Inactive,281,,,50,23.95,2,20.7
578382,54601711,Inactive,317,,,50,59.15,2,6.5
578383,24200765,Inactive,300,,,50,42.45,2,7.3
578384,24200766,Active,357,,,50,99.15,2,0.3
578385,24200767,Inactive,315,,,5,57,2,15
578386,4578724,Inactive,262,,,50,4.7,2,0.6
578387,436342,Inactive,236,,,50,-22.9,2,17.8
578389,24200769,Inactive,241,,,50,-17.9,2,16.8
578391,10802,Active,329,,,50,71.15,2,0.3
578393,54607947,Active,328,,,5,70,2,3
578394,24200773,Active,329,,,5,71,2,0
578395,24200774,Inactive,293,,,50,35.8,2,1.6
578398,24200777,Active,354,,,50,96.9,2,0
578399,54600819,Inactive,242,,,50,-16.9,2,3.6
578401,24200779,Inactive,236,,,50,-22.45,2,2.9
578402,24200780,Inactive,281,,,50,23.4,2,5.4
578403,24200781,Inactive,271,,,50,13.3,2,36.8
578404,,Inactive,266,,,50,8.85,2,8.1
578406,12641634,Inactive,241,,,50,-17.5,2,0.8
578407,3519665,Inactive,269,,,50,11.9,2,21
578408,6413260,Inactive,250,,,50,-8.3,2,24
578409,3648178,Inactive,258,,,50,0.8,2,21.2
578410,3451487,Inactive,268,,,5,10,2,12
578411,359428,Inactive,260,,,50,2.5,2,0.6
578412,54608434,Inactive,241,,,50,-17.3,2,11.8
578413,6181277,Inactive,257,,,50,-1.55,2,18.7
578414,53423050,Inactive,291,,,50,33.15,2,2.7
578416,24200784,Inactive,245,,,50,-13.65,2,23.5
578417,24200785,Inactive,260,,,50,2.15,2,31.7
578418,24200786,Active,357,,,50,99.1,2,0.8
578419,24196872,Active,357,,,50,99.2,2,0
578420,436366,Inactive,247,,,50,-11.6,2,20.2
578421,24200787,Inactive,254,,,50,-4,2,34.4
578422,65739,Active,357,,,5,99,2,1
578423,81989,Active,355,,,5,97,2,0
578424,436367,Active,346,,,5,88,2,2
578425,6686,Inactive,266,,,0.5,8,2,6
578426,80762,Inactive,236,,,50,-22.45,2,13.9
578427,54600805,Inactive,252,,,50,-6.55,2,15.3
578428,24200789,Inactive,260,,,50,2.4,2,29.8
578429,436370,Inactive,294,,,50,36.3,2,35.8
578430,5038842,Inactive,258,,,50,0.2,2,5.6
578431,6412514,Inactive,275,,,50,17.75,2,1.1
578432,3274603,Inactive,264,,,50,6.25,2,0.7
578433,5132837,Inactive,258,,,50,0.8,2,0
578434,4213018,Inactive,262,,,50,4.75,2,19.3
578435,3420363,Inactive,270,,,50,12.8,2,7.8
578436,3513813,Inactive,258,,,50,-0.9,2,2.8
578437,3439998,Inactive,262,,,50,4.95,2,16.1
578438,5253082,Inactive,266,,,50,8.7,2,16.4
578440,4271068,Inactive,250,,,50,-8.55,2,0.5
578441,24200790,Inactive,252,,,50,-6.6,2,6.6
578442,3880367,Inactive,250,,,50,-8.45,2,10.9
578443,24200791,Inactive,235,,,50,-23.85,2,11.1
578444,24200792,Inactive,264,,,50,6.95,2,14.3
578445,5235919,Inactive,326,,,5,68,2,10
578446,24200793,Inactive,255,,,50,-3.4,2,30.2
578449,2769341,Inactive,271,,,50,13.5,2,12.4
578450,43834566,Inactive,296,,,50,38.8,2,1.6
578452,24200796,Inactive,255,,,50,-3.75,2,38.1
578453,24200797,Inactive,268,,,50,10.9,2,33.8
578454,50938744,Inactive,265,,,50,7.5,2,19.2
578455,24200798,Inactive,289,,,50,31.55,2,4.1
578456,24200799,Inactive,265,,,50,7.85,2,31.1
578457,24200800,Inactive,294,,,50,36.75,2,8.5
578458,24200801,Inactive,276,,,50,18.15,2,45.5
578459,24200802,Inactive,254,,,50,-4.35,2,31.3
578460,20844210,Active,357,,,50,99.7,2,0.2
578461,24200804,Inactive,258,,,50,0.35,2,6.7
578462,24200805,Inactive,258,,,50,-0.7,2,35.2
578463,436402,Inactive,268,,,50,10.25,2,1.5
578464,24200806,Inactive,269,,,50,11.7,2,30.4
578465,24200807,Inactive,262,,,50,4.85,2,8.3
578466,24200808,Inactive,256,,,50,-2.75,2,15.7
578467,54600806,Inactive,265,,,50,7.4,2,0.8
578468,54607954,Inactive,277,,,50,19.7,2,1.2
578469,54600807,Inactive,238,,,50,-20.9,2,12.4
578470,436409,Inactive,289,,,50,31.9,2,4.6
578471,24200811,Inactive,292,,,50,34.6,2,7.6
578472,24200812,Inactive,298,,,50,40.05,2,20.5
578473,24200813,Inactive,261,,,50,3.05,2,20.3
578474,24200814,Inactive,281,,,50,23.05,2,6.5
578477,24200817,Inactive,266,,,50,8.1,2,10.4
578479,24200819,Inactive,259,,,50,1.65,2,27.9
578480,24200820,Inactive,279,,,50,21.35,2,44.9
578483,436421,Inactive,272,,,5,14,2,5
578485,24200823,Inactive,262,,,50,4.4,2,7.8
578487,24191583,Inactive,248,,,50,-10.6,2,3.4
578488,24200825,Inactive,259,,,50,1.5,2,30.4
578489,5478141,Inactive,238,,,50,-20.75,2,51.1
578492,24200827,Inactive,261,,,50,3.45,2,5.1
578495,24200829,Inactive,277,,,50,19.1,2,1.2
578496,24200830,Inactive,298,,,50,40.2,2,33.6
578499,54602681,Inactive,269,,,50,11.3,2,35.6
578500,54608443,Inactive,261,,,50,3.15,2,14.1
578502,24200834,Inactive,255,,,50,-3.25,2,8.5
578503,3134,Inactive,274,,,50,16.3,2,4
578504,12364618,Inactive,261,,,50,3.75,2,26.3
578505,24200835,Inactive,270,,,50,12,2,4
578506,11173230,Inactive,271,,,50,13.7,2,12.2
578507,24200836,Inactive,306,,,50,48.15,2,76.5
578508,22665892,Inactive,272,,,50,14.9,2,13.2
578509,24200837,Active,356,,,50,98.7,2,0.2
578510,,Inactive,253,,,50,-5.2,2,8.4
578511,24200838,Active,357,,,50,99.2,2,0
578512,9573926,Inactive,265,,,50,7.05,2,15.1
578513,54604757,Inactive,266,,,50,8.9,2,4.6
578514,54607955,Inactive,266,,,50,8.6,2,6.4
578515,,Inactive,282,,,50,24.2,2,4.4
578516,,Inactive,260,,,50,2.3,2,73.2
578518,,Inactive,273,,,5,15,2,10
578519,,Inactive,273,,,50,15.35,2,19.3
578520,24200841,Inactive,292,,,50,34.55,2,33.9
578521,24200842,Inactive,266,,,50,8.05,2,3.5
578522,24200843,Inactive,282,,,50,24.1,2,19.2
578523,24200844,Active,357,,,50,99.25,2,0.5
578525,24200846,Active,331,,,50,73.6,2,8.8
578543,219661,Inactive,265,,,50,7.9,2,12.4
578570,2827263,Inactive,255,,,50,-3.6,2,34.6
578574,24200877,Inactive,297,,,50,39.85,2,16.1
578575,24200878,Inactive,287,,,50,29.55,2,5.7
578595,21144924,Active,357,,,0.5,99,2,0
578597,24200887,Inactive,311,,,50,53.5,2,9.2
578598,21144925,Inactive,279,,,50,21.8,2,5.2
578602,24200890,Active,357,,,50,99.6,2,0
578603,24200891,Inactive,263,,,50,5.8,2,19.4
578606,20832483,Active,347,,,50,89.25,2,3.7
578609,24200896,Active,357,,,50,99.05,2,0.9
578649,24200911,Active,336,,,5,78,2,0
578650,24200912,Inactive,323,,,5,65,2,10
578653,24200914,Inactive,266,,,50,8.65,2,5.5
578658,458540,Active,348,,,5,90,2,5
578661,24200921,Active,357,,,5,99,2,1
578673,24200931,Active,345,,,50,87.55,2,2.7
578674,24200932,Inactive,285,,,50,27.65,2,27.7
578678,24200936,Inactive,277,,,50,19.15,2,8.3
578679,24200937,Inactive,277,,,50,19.6,2,3.8
578683,54607789,Inactive,239,,,50,-19.35,2,28.9
578686,24200941,Inactive,159,,,50,-99,2,4.6
578687,21144926,Inactive,219,,,50,-39.25,2,2.5
578694,436582,Inactive,272,,,50,14.2,2,6.8
578697,21909502,Active,356,,,50,98.2,2,0.2
578699,24200950,Inactive,265,,,50,7.7,2,11.2
578706,24200956,Inactive,268,,,50,10.65,2,0.5
578709,24200957,Active,346,,,5,88,2,2
578714,54608449,Inactive,273,,,50,15.55,2,11.7
578720,54603502,Inactive,290,,,50,32.8,2,30.2
578721,54608450,Inactive,247,,,50,-11.2,2,4
578722,54600811,Inactive,260,,,50,2.7,2,29.2
578723,54607791,Inactive,251,,,50,-7.45,2,22.5
578724,54611190,Inactive,302,,,50,44.7,2,58
578726,54602670,Active,352,,,5,94,2,1
578727,54600812,Inactive,263,,,50,5.9,2,6
578728,24200961,Inactive,260,,,50,2.85,2,5.3
578729,24200962,Inactive,271,,,50,13.35,2,4.9
578730,5722076,Inactive,264,,,50,6.3,2,15
578731,14069416,Active,345,,,50,87,2,0.2
578732,54603503,Inactive,259,,,50,1.9,2,15.8
578734,54599205,Inactive,267,,,50,9.7,2,14.6
578736,,Inactive,261,,,50,3.75,2,7.7
578737,,Inactive,272,,,50,14.35,2,49.3
578738,24200968,Inactive,268,,,50,10.7,2,5.2
578739,24200969,Inactive,250,,,50,-8.4,2,10.2
578740,54612563,Inactive,255,,,50,-3.75,2,0.9
578741,54602671,Active,357,,,50,99.2,2,0
578742,54611191,Inactive,271,,,50,13.55,2,9.9
578745,24200973,Inactive,288,,,50,30.3,2,16
578746,24200974,Inactive,276,,,50,18.5,2,0.2
578747,24187535,Inactive,267,,,50,9.55,2,17.9
578748,24200975,Inactive,243,,,50,-15.45,2,24.5
578749,436631,Inactive,279,,,50,21.4,2,10.4
578750,,Inactive,275,,,50,17.75,2,2.3
578751,,Inactive,276,,,50,18.2,2,2.2
578752,,Inactive,278,,,50,20.4,2,0.4
578755,24200977,Active,356,,,5,98,2,1
578756,24200978,Active,329,,,50,71.45,2,27.9
578758,24200981,Inactive,292,,,50,34.3,2,13.6
578760,436637,Inactive,237,,,50,-21.35,2,20.5
578761,24200983,Inactive,247,,,50,-11.5,2,8.6
578762,24200985,Inactive,296,,,50,38,2,3.8
578763,24200986,Inactive,258,,,50,0.35,2,4.5
578765,24181178,Inactive,250,,,50,-8.4,2,7.6
578766,24200987,Inactive,281,,,50,23.2,2,7
578767,24200988,Active,357,,,50,99.5,2,0
578768,24200989,Inactive,259,,,50,1.05,2,14.3
578769,24200990,Inactive,296,,,50,38.15,2,1.9
578770,436646,Inactive,280,,,50,22.6,2,5
578771,24200991,Inactive,325,,,50,67.4,2,25.4
578772,24200992,Inactive,291,,,50,33.3,2,4.4
578773,24200993,Inactive,277,,,50,19.95,2,2.1
578774,436650,Inactive,281,,,50,23.9,2,11.8
578775,24200994,Inactive,308,,,50,50.2,2,1.4
578776,5478155,Active,350,,,50,92.65,2,0.3
578777,436653,Inactive,286,,,50,28.3,2,22.4
578778,101248,Inactive,275,,,50,17.5,2,15
578779,14047196,Inactive,253,,,50,-5.95,2,17.7
578781,,Active,350,,,5,92,2,2
578782,24200995,Inactive,260,,,0.5,2,2,2
578783,24200996,Inactive,255,,,0.5,-3,2,1
578784,436659,Inactive,274,,,50,16.45,2,0.9
578785,24200997,Inactive,268,,,50,10.15,2,45.1
578786,24200998,Inactive,287,,,50,29.95,2,26.3
578787,24200999,Inactive,314,,,50,56.75,2,6.5
578788,24201000,Inactive,253,,,50,-5,2,13
578790,54611194,Inactive,276,,,50,18.65,2,7.3
578791,24201002,Inactive,250,,,50,-8.95,2,14.5
578792,24201003,Inactive,267,,,50,9.15,2,12.5
578793,218573,Active,355,,,50,97.5,2,0.8
578796,24201005,Inactive,263,,,50,5.15,2,15.7
578797,24201006,Inactive,266,,,50,8.45,2,11.1
578798,24201007,Inactive,301,,,50,43.6,2,24
578799,24201008,Active,344,,,50,86.15,2,0.5
578800,24201009,Inactive,263,,,50,5.9,2,9
578801,24201010,Inactive,270,,,50,12.2,2,38.8
578802,24201011,Inactive,260,,,50,2.35,2,8.3
578803,436679,Inactive,257,,,50,-1.7,2,18.6
578804,24201012,Inactive,298,,,5,40,2,19
578805,24201013,Inactive,279,,,50,21.3,2,2.4
578806,24201014,Inactive,281,,,50,23.25,2,9.3
578807,436683,Active,356,,,0.5,98,2,4
578809,202090,Inactive,258,,,50,-0.45,2,5.5
578810,54599308,Active,355,,,50,97.6,2,0.4
578811,,Inactive,244,,,50,-14.2,2,8.2
578812,24201016,Inactive,285,,,50,27.4,2,25.6
578813,22462649,Inactive,260,,,50,2.65,2,3.9
578814,24201017,Inactive,289,,,50,31.35,2,19.1
578815,24201018,Inactive,295,,,50,37.85,2,11.5
578817,24201020,Active,341,,,5,83,2,8
578818,24201021,Active,347,,,50,89.7,2,2.6
578819,24201022,Inactive,297,,,50,39.85,2,16.9
578820,24201023,Inactive,302,,,50,44.25,2,6.9
578822,24201025,Inactive,255,,,50,-3.7,2,6.2
578823,24201026,Inactive,309,,,50,51.7,2,7.6
578824,2847026,Inactive,314,,,50,56,2,3.4
578825,24201027,Active,357,,,50,99.25,2,0.1
578826,436703,Inactive,298,,,50,40.95,2,11.7
578827,24201028,Inactive,288,,,50,30.35,2,12.7
578828,24201029,Inactive,282,,,50,24.5,2,12.8
578829,54602672,Active,338,,,50,80.7,2,20.4
578830,24201030,Inactive,300,,,50,42.05,2,0.9
578834,54607814,Inactive,243,,,50,-15.75,2,14.7
578835,6209,Inactive,256,,,50,-2.2,2,15.8
578836,24201034,Active,348,,,50,90.75,2,3.3
578837,24201035,Inactive,238,,,50,-20.95,2,6.7
578838,24201036,Inactive,274,,,50,16.75,2,21.9
578839,54603505,Inactive,285,,,50,27.1,2,3.2
578844,14438048,Inactive,278,,,50,20.85,2,0.1
578845,24201038,Inactive,258,,,50,-0.55,2,0.9
578846,24201039,Inactive,249,,,50,-9.6,2,5
578847,24201040,Inactive,305,,,50,47.4,2,14.4
578848,24201041,Inactive,246,,,50,-12.5,2,24
578849,9949914,Inactive,259,,,50,1,2,1.8
578852,24201043,Inactive,278,,,50,20.45,2,18.1
578853,24201044,Active,346,,,5,88,2,1
578855,54602692,Inactive,282,,,50,24.3,2,25.8
578856,24201046,Inactive,286,,,50,28.95,2,21.9
578859,24201048,Inactive,278,,,50,20.75,2,35.7
578860,436731,Active,350,,,50,92.75,2,0.7
578861,3027778,Inactive,258,,,50,-0.3,2,19.2
578863,54607816,Inactive,262,,,50,4.7,2,10
578865,24201049,Inactive,281,,,50,23.45,2,12.9
578866,24201050,Inactive,272,,,50,14.2,2,10
578867,24201051,Inactive,275,,,50,17.9,2,4
578868,24201052,Inactive,284,,,50,26.75,2,3.5
578869,24201053,Inactive,265,,,50,7.05,2,12.5
578870,5344341,Inactive,267,,,50,9.45,2,25.1
578871,436741,Inactive,312,,,50,54,2,20
578886,54603506,Inactive,266,,,50,8.2,2,40.6
578889,436755,Active,351,,,50,93.1,2,3
578891,5458937,Active,351,,,50,93.9,2,0.2
578894,24201067,Inactive,266,,,50,8.3,2,11.4
578895,54600820,Inactive,264,,,50,6.95,2,22.5
578896,54600821,Inactive,259,,,50,1.7,2,30.8
578899,436762,Inactive,293,,,50,35.35,2,62.7
578903,436767,Inactive,265,,,50,7.65,2,6.5
578904,24201072,Inactive,274,,,50,16.5,2,4.6
578905,,Inactive,266,,,50,8.05,2,37.7
578906,,Inactive,263,,,50,5.75,2,4.7
578907,24184782,Inactive,263,,,50,5.45,2,7.7
578909,24201074,Inactive,267,,,50,9.45,2,27.3
578911,54607892,Inactive,259,,,0.5,1,2,2
578913,54608458,Inactive,274,,,50,16.8,2,4.6
578918,24201079,Active,352,,,5,94,2,2
578919,24201080,Inactive,276,,,50,18.9,2,8.2
578920,24201081,Inactive,251,,,50,-7.2,2,4.2
578921,24201082,Inactive,259,,,50,1.05,2,0.3
578923,110987,Inactive,251,,,50,-7.65,2,21.5
578925,24201085,Inactive,258,,,50,0.9,2,10.4
578926,24201086,Inactive,274,,,50,16.95,2,20.7
578928,5478168,Inactive,270,,,50,12.1,2,12
578934,349447,Inactive,262,,,50,4.2,2,11.6
578935,54599206,Inactive,256,,,50,-2.55,2,0.3
578936,21909502,Inactive,313,,,50,55.85,2,27.7
578937,54599309,Inactive,272,,,50,14.9,2,15.8
578939,,Inactive,301,,,50,43.65,2,5.1
578940,,Inactive,277,,,50,19.5,2,14.8
578942,54608459,Inactive,243,,,50,-15.6,2,3
578943,54611210,Inactive,244,,,50,-14.15,2,4.1
578944,54608460,Inactive,252,,,50,-6.9,2,8.4
578946,54600822,Inactive,287,,,5,29,2,35
578947,54602694,Inactive,244,,,50,-14.4,2,7.4
578948,436795,Inactive,272,,,50,14,2,9.2
578950,54604655,Inactive,306,,,5,48,2,4
578953,54601707,Inactive,258,,,50,0.95,2,2.3
578954,54607893,Inactive,258,,,50,0.45,2,18.3
578955,54602695,Inactive,286,,,50,28.45,2,65.9
578959,9572911,Active,353,,,50,95.2,2,1.6
578960,54607895,Inactive,263,,,50,5.95,2,4.9
578961,21878349,Inactive,264,,,50,6.9,2,12.4
578962,10610016,Inactive,262,,,50,4.55,2,18.5
578963,24201104,Inactive,255,,,50,-3.15,2,5.7
578964,24201105,Inactive,257,,,50,-1.9,2,8.4
578965,24201106,Inactive,327,,,50,69.5,2,35.4
578966,24201107,Inactive,253,,,50,-5.75,2,1.9
578968,5463350,Active,356,,,0.5,98,2,0
578969,24201108,Inactive,289,,,50,31.4,2,5.2
578970,54604657,Active,344,,,5,86,2,6
578971,9886,Inactive,255,,,50,-3.85,2,0.1
578972,,Inactive,306,,,50,48.7,2,11.8
578973,,Inactive,285,,,50,27.15,2,21.7
578974,24201109,Inactive,258,,,50,-0.25,2,4.1
578978,54608841,Inactive,240,,,50,-18.2,2,2.4
578980,24201112,Inactive,244,,,50,-14.4,2,0.4
578981,54602697,Inactive,267,,,50,9.9,2,9.2
578982,54612573,Inactive,277,,,50,19,2,11
578983,54607901,Inactive,262,,,50,4.1,2,13
578988,14413,Inactive,262,,,50,4.9,2,7.2
578989,54607902,Inactive,264,,,5,6,2,15
578990,12465608,Inactive,277,,,50,19.9,2,11.8
578992,24196854,Inactive,259,,,50,1.25,2,1.9
578993,24201118,Active,357,,,5,99,2,0
578997,54602698,Inactive,255,,,50,-3.6,2,8.8
579000,54602687,Inactive,314,,,50,56.15,2,4.3
579001,24201122,Inactive,257,,,50,-1.75,2,9.7
579002,54611225,Inactive,306,,,50,48.1,2,9.2
579003,24201124,Inactive,295,,,5,37,2,21
579004,54607904,Active,355,,,50,97.05,2,0.3
579006,,Inactive,281,,,50,23.1,2,22.8
579007,,Inactive,249,,,50,-9.9,2,12.4
579008,436832,Inactive,267,,,50,9.05,2,3.5
579009,,Inactive,276,,,50,18.9,2,7
579010,5478183,Inactive,278,,,50,20.05,2,8.7
579011,,Active,355,,,5,97,2,0
579012,436834,Inactive,269,,,50,11.5,2,12
579013,436835,Inactive,272,,,50,14.15,2,12.1
579014,436836,Inactive,272,,,50,14.7,2,8.4
579015,436837,Inactive,266,,,50,8.45,2,4.1
579016,436838,Inactive,255,,,50,-3.6,2,9.2
579017,21868268,Inactive,248,,,50,-10.55,2,1.7
579018,24201126,Active,357,,,5,99,2,1
579019,436840,Inactive,269,,,50,11.1,2,10.4
579020,9572911,Inactive,298,,,50,40.5,2,35.8
579021,4032131,Inactive,256,,,50,-2.1,2,17.4
579022,23659638,Inactive,252,,,50,-6.85,2,8.1
579023,24201127,Inactive,262,,,50,4.45,2,11.1
579024,24201128,Inactive,264,,,50,6.35,2,3.5
579025,5165518,Inactive,285,,,50,27.1,2,9.8
579029,22939,Inactive,270,,,5,12,2,26
579038,,Inactive,273,,,0.5,15,2,4
579039,,Inactive,257,,,50,-1.85,2,21.3
579040,,Inactive,271,,,50,13.7,2,5.6
579041,24201130,Inactive,318,,,5,60,2,2
579042,,Inactive,250,,,50,-8.1,2,30.6
579043,24201131,Inactive,296,,,50,38.8,2,8
579044,5478184,Inactive,257,,,50,-1.9,2,33.6
579045,4300671,Inactive,253,,,50,-5.1,2,12.4
579046,54599208,Inactive,253,,,50,-5.6,2,26.4
579047,54599208,Inactive,278,,,50,20.05,2,23.9
579050,54603231,Inactive,252,,,50,-6.35,2,20.9
579051,54612575,Inactive,252,,,50,-6.6,2,6.2
579053,54724669,Inactive,279,,,5,21,2,7
579054,3984807,Inactive,268,,,50,10,2,60
579057,12443404,Inactive,262,,,50,4.05,2,36.1
579059,24201136,Inactive,256,,,50,-2.1,2,15
579061,24201138,Active,356,,,50,98,2,0.8
579064,436861,Inactive,266,,,50,8.8,2,15.8
579065,436862,Inactive,258,,,5,0,2,20
579079,24201145,Inactive,258,,,0.5,0,2,0
579080,6334216,Active,356,,,5,98,2,2
579082,14418913,Inactive,280,,,50,22.85,2,2.1
579083,24201146,Inactive,248,,,50,-10.8,2,17.4
579084,314157,Inactive,285,,,50,27.55,2,10.3
579088,436874,Inactive,251,,,50,-7.65,2,45.1
579089,16130064,Inactive,316,,,50,58.85,2,14.9
579091,24201147,Inactive,280,,,50,22.4,2,12
579092,436876,Inactive,320,,,50,62.65,2,8.1
579098,24201150,Inactive,265,,,50,7.95,2,20.1
579099,24201151,Inactive,284,,,50,26.05,2,1.1
579101,24201152,Inactive,272,,,50,14.8,2,25.2
579102,24201153,Inactive,256,,,50,-2,2,12.6
579119,54600830,Inactive,266,,,50,8.2,2,10.6
579123,24201164,Inactive,239,,,50,-19.5,2,27
579132,24201167,Inactive,279,,,50,21.3,2,0.8
579134,6444197,Inactive,272,,,50,14.9,2,49.6
579135,9555031,Inactive,231,,,50,-27.85,2,33.7
579136,24201169,Inactive,272,,,50,14.2,2,5.6
579137,24201170,Inactive,282,,,50,24.6,2,3
579138,24201171,Inactive,258,,,50,-0.55,2,5.9
579139,24201172,Inactive,265,,,50,7.65,2,8.7
579141,24201173,Inactive,263,,,50,5.9,2,25.4
579142,24201174,Inactive,266,,,50,8.1,2,38.8
579143,24201175,Inactive,265,,,50,7.25,2,35.5
579144,54607925,Inactive,271,,,50,13.1,2,27.4
579145,24201177,Inactive,254,,,0.5,-4,2,3
579146,24201178,Inactive,266,,,50,8.3,2,18.8
579147,14438050,Inactive,255,,,50,-3.65,2,10.5
